id,name,rank,isroot,isleaf,ncbi_id,threshold,diameter,inferred_threshold_method,min_inter_dist,min_inter_taxon_id,min_inter_taxon_name,min_inter_overlaps_diameter
1442,Enterococcus faecalis,species,False,True,1351,0.4697655141353607,0.4697655,diameter,0.9624301,1443,Enterococcus faecium,False
1443,Enterococcus faecium,species,False,True,1352,0.7720698118209839,0.7720698,diameter,0.94755995,1449,Enterococcus durans,False
1444,Enterococcus gallinarum,species,False,True,1353,0.5404202342033386,0.54042023,diameter,0.97215545,1453,Enterococcus casseliflavus,False
1445,Enterococcus hirae,species,False,True,1354,0.3299648463726043,0.32996485,diameter,0.963776,1455,Enterococcus villorum,False
1446,Enterococcus columbae,species,False,True,1355,0.0035260929726064,0.003526093,diameter,0.97843665,1447,Enterococcus cecorum,False
1447,Enterococcus cecorum,species,False,True,44008,0.5283641219139099,0.5283641,diameter,0.97843665,1446,Enterococcus columbae,False
1448,Enterococcus dispar,species,False,True,44009,0.0016019223257899,0.0016019223,diameter,0.9866614,1442,Enterococcus faecalis,False
1449,Enterococcus durans,species,False,True,53345,0.2378280013799667,0.237828,diameter,0.94755995,1443,Enterococcus faecium,False
1450,Enterococcus mundtii,species,False,True,53346,0.6422186493873596,0.64221865,diameter,0.98046273,1449,Enterococcus durans,False
1451,Enterococcus gilvus,species,False,True,160453,0.0016060571651905,0.0016060572,diameter,0.97743505,1454,Enterococcus raffinosus,False
1452,Enterococcus pallens,species,False,True,160454,0.0018744142726063,0.0018744143,diameter,0.9897105,1454,Enterococcus raffinosus,False
1453,Enterococcus casseliflavus,species,False,True,37734,0.6826167702674866,0.6826168,diameter,0.97215545,1444,Enterococcus gallinarum,False
1454,Enterococcus raffinosus,species,False,True,71452,0.2789855003356933,0.2789855,diameter,0.9657087,1441,Enterococcus avium,False
1455,Enterococcus villorum,species,False,True,112904,0.0015579019673168,0.001557902,diameter,0.963776,1445,Enterococcus hirae,False
1456,Enterococcus caccae,species,False,True,317735,0.0008064516005106,0.0008064516,diameter,0.9425601,1459,Enterococcus haemoperoxidus,False
1457,Enterococcus phoeniculicola,species,False,True,154621,0.0005545542808249,0.0005545543,diameter,0.99009454,1450,Enterococcus mundtii,False
1458,Enterococcus moraviensis,species,False,True,155617,0.0013959981733933,0.0013959982,diameter,0.94217914,1459,Enterococcus haemoperoxidus,False
1459,Enterococcus haemoperoxidus,species,False,True,155618,0.0036882616113871,0.0036882616,diameter,0.94217914,1458,Enterococcus moraviensis,False
1460,Lactococcus lactis,species,False,True,1358,0.921389937400818,0.92138994,diameter,0.98047286,1461,Lactococcus garvieae,False
1461,Lactococcus garvieae,species,False,True,1363,0.7929612994194031,0.7929613,diameter,0.98047286,1460,Lactococcus lactis,False
1462,Lonsdalea quercina,species,False,True,71657,0.0046943230554461,0.004694323,diameter,0.9828875,1369,Dickeya dadantii,False
1463,Lachnobacterium bovis,species,False,True,140626,0.2464126646518707,0.24641266,diameter,0.9928952,1520,Lachnospira multipara,False
1464,Crocosphaera watsonii,species,False,True,263511,0.3694047629833221,0.36940476,diameter,0.99339795,1267,Microcystis aeruginosa,False
1465,Aerococcus urinae,species,False,True,1376,0.0004016064340248,0.00040160643,diameter,0.9938978,1468,Aerococcus christensenii,False
1466,Aerococcus viridans,species,False,True,1377,0.0093023255467414,0.009302326,diameter,0.731406,1467,Aerococcus urinaeequi,False
1467,Aerococcus urinaeequi,species,False,True,51665,0.2987598776817322,0.29875988,diameter,0.731406,1466,Aerococcus viridans,False
1468,Aerococcus christensenii,species,False,True,87541,0.3018709719181061,0.30187097,diameter,0.98679173,1583,Lactobacillus iners,False
1469,Methyloversatilis universalis,species,False,True,378211,0.0045538637787103,0.004553864,diameter,0.9055821,1470,Methyloversatilis discipulorum,False
1470,Methyloversatilis discipulorum,species,False,True,1119528,0.0002862868714146,0.00028628687,diameter,0.9055821,1469,Methyloversatilis universalis,False
1471,Gemella sanguinis,species,False,True,84135,0.5940907597541809,0.59409076,diameter,0.9939551,1560,Clostridium novyi,False
1472,Atopobium minutum,species,False,True,1381,0.1930403858423233,0.19304039,diameter,0.99169374,1443,Enterococcus faecium,False
1473,Bacillus gaemokensis,species,False,True,574375,0.0109501536935567,0.010950154,diameter,0.9150087,1484,Bacillus mycoides,False
1474,Bacillus marisflavi,species,False,True,189381,0.2750252783298492,0.27502528,diameter,0.9882491,1501,Bacillus vietnamensis,False
1475,Bacillus glycinifermentans,species,False,True,1664069,0.1769118905067443,0.17691189,diameter,0.9179724,1500,Bacillus sonorensis,False
1476,Bacillus velezensis,species,False,True,492670,0.32,0.40362102,custom,0.34734836,1878,Bacillus amyloliquefaciens subgroup 2,True
1477,Bacillus amyloliquefaciens,species,False,False,1390,,0.45644885,,0.34734836,1476,Bacillus velezensis,True
1478,Bacillus anthracis,species,False,True,1392,0.1129108518362045,0.11291085,diameter,0.64469695,1873,Bacillus cereus subgroup 1,False
1479,Bacillus cereus,species,False,False,1396,,0.9020628,,0.5682511,1487,Bacillus thuringiensis,True
1480,Bacillus circulans,species,False,True,1397,0.2530772387981415,0.25307724,diameter,0.992141,842,Cytobacillus firmus,False
1481,Bacillus coagulans,species,False,True,1398,0.7260532379150391,0.72605324,diameter,0.9914432,668,Geobacillus stearothermophilus,False
1482,Bacillus licheniformis,species,False,True,1402,0.175994873046875,0.17599487,diameter,0.6765819,1493,Bacillus paralicheniformis,False
1483,Bacillus megaterium,species,False,True,1404,0.6089432835578918,0.6089433,diameter,0.65025544,1494,Bacillus aryabhattai,False
1484,Bacillus mycoides,species,False,True,1405,0.3577913641929626,0.35779136,diameter,0.9150087,1473,Bacillus gaemokensis,False
1485,Bacillus pumilus,species,False,False,1408,,0.8785028,,0.7945259,1499,Bacillus safensis,True
1486,Bacillus subtilis,species,False,True,1423,0.7989749908447266,0.798975,diameter,0.89434004,1503,Bacillus mojavensis,False
1487,Bacillus thuringiensis,species,False,True,1428,0.5,0.6651942,custom,0.5682511,1874,Bacillus cereus subgroup 2,True
1488,Bacillus atrophaeus,species,False,True,1452,0.359068214893341,0.3590682,diameter,0.9604713,1503,Bacillus mojavensis,False
1489,Bacillus azotoformans,species,False,True,1454,0.5317143797874451,0.5317144,diameter,0.98838985,1460,Lactococcus lactis,False
1490,Bacillus badius,species,False,True,1455,0.3164399266242981,0.31643993,diameter,0.99319685,1873,Bacillus cereus subgroup 1,False
1491,Bacillus methanolicus,species,False,True,1471,0.0008183306199498,0.0008183306,diameter,0.99136025,842,Cytobacillus firmus,False
1492,Bacillus smithii,species,False,True,1479,0.4278404414653778,0.42784044,diameter,0.99218804,614,Parageobacillus caldoxylosilyticus,False
1493,Bacillus paralicheniformis,species,False,True,1648923,0.2982275485992431,0.29822755,diameter,0.6765819,1482,Bacillus licheniformis,False
1494,Bacillus aryabhattai,species,False,True,412384,0.3844944536685943,0.38449445,diameter,0.65025544,1483,Bacillus megaterium,False
1495,Bacillus thermoamylovorans,species,False,True,35841,0.3890991806983948,0.38909918,diameter,0.99321485,1491,Bacillus methanolicus,False
1496,Bacillus ginsengihumi,species,False,True,363870,0.194122776389122,0.19412278,diameter,0.99342006,1502,Bacillus cytotoxicus,False
1497,Bacillus siamensis,species,False,True,659243,0.2580360770225525,0.25803608,diameter,0.70451254,1878,Bacillus amyloliquefaciens subgroup 2,False
1498,Bacillus endophyticus,species,False,True,135735,0.7180799245834351,0.7180799,diameter,0.99057674,1483,Bacillus megaterium,False
1499,Bacillus safensis,species,False,True,561879,0.487340897321701,0.4873409,diameter,0.7945259,1896,Bacillus pumilus subgroup 2,False
1500,Bacillus sonorensis,species,False,True,119858,0.107035331428051,0.10703533,diameter,0.9179724,1475,Bacillus glycinifermentans,False
1501,Bacillus vietnamensis,species,False,True,218284,0.4043551981449127,0.4043552,diameter,0.9882491,1474,Bacillus marisflavi,False
1502,Bacillus cytotoxicus,species,False,True,580165,0.1479117572307586,0.14791176,diameter,0.9597311,1484,Bacillus mycoides,False
1503,Bacillus mojavensis,species,False,True,72360,0.6040112376213074,0.60401124,diameter,0.89434004,1486,Bacillus subtilis,False
1504,Bacillus coahuilensis,species,False,True,408580,0.3131223022937774,0.3131223,diameter,0.9940167,1494,Bacillus aryabhattai,False
1505,Bacillus nakamurai,species,False,True,1793963,0.2316622287034988,0.23166223,diameter,0.915738,1878,Bacillus amyloliquefaciens subgroup 2,False
1506,Tannerella forsythia,species,False,True,28112,0.3244092464447021,0.32440925,diameter,0.9873035,1082,Porphyromonas gingivalis,False
1507,Bibersteinia trehalosi,species,False,True,47735,0.4005242586135864,0.40052426,diameter,0.9600985,576,Mannheimia haemolytica,False
1508,Pluralibacter gergoviae,species,False,True,61647,0.5174956917762756,0.5174957,diameter,0.9361022,869,Klebsiella pneumoniae,False
1509,Kosakonia radicincitans,species,False,True,283686,0.6863702535629272,0.68637025,diameter,0.9507273,845,Citrobacter freundii,False
1510,Sphingomonas wittichii,species,False,True,160791,0.4614550173282623,0.46145502,diameter,0.9669876,1785,Sphingobium yanoikuyae,False
1511,Sphingomonas melonis,species,False,True,152682,0.2737486064434051,0.2737486,diameter,0.9606205,1512,Sphingomonas paucimobilis,False
1512,Sphingomonas paucimobilis,species,False,True,13689,0.1938078701496124,0.19380787,diameter,0.9606205,1511,Sphingomonas melonis,False
1513,Borreliella burgdorferi,species,False,True,139,0.4344885945320129,0.4344886,diameter,0.8476395,1516,Borreliella garinii,False
1514,Borreliella valaisiana,species,False,True,62088,0.2571692764759063,0.25716928,diameter,0.82959324,1515,Borreliella afzelii,False
1515,Borreliella afzelii,species,False,True,29518,0.3913435637950897,0.39134356,diameter,0.8153495,1516,Borreliella garinii,False
1516,Borreliella garinii,species,False,True,29519,0.6309962868690491,0.6309963,diameter,0.8153495,1515,Borreliella afzelii,False
1517,Sulfobacillus thermosulfidooxidans,species,False,True,28034,0.3865389227867126,0.38653892,diameter,0.99638176,720,Rhizobium leguminosarum,False
1518,Stenotrophomonas acidaminiphila,species,False,True,128780,0.4467257857322693,0.4467258,diameter,0.9591174,1519,Stenotrophomonas maltophilia,False
1519,Stenotrophomonas maltophilia,species,False,True,40324,0.9111615419387816,0.95487964,min_inter,0.9591174,1518,Stenotrophomonas acidaminiphila,False
1520,Lachnospira multipara,species,False,True,28051,0.3252260088920593,0.325226,diameter,0.9928952,1463,Lachnobacterium bovis,False
1521,Eremococcus coleocola,species,False,True,88132,0.3012120127677917,0.301212,diameter,0.9917506,1392,Facklamia hominis,False
1522,Phaeobacter gallaeciensis,species,False,True,60890,0.0056105274707078,0.0056105275,diameter,0.96281236,1523,Phaeobacter italicus,False
1523,Phaeobacter italicus,species,False,True,481446,0.3947480916976928,0.3947481,diameter,0.96281236,1522,Phaeobacter gallaeciensis,False
1524,Acidipropionibacterium acidipropionici,species,False,True,1748,0.3916186392307281,0.39161864,diameter,0.9795422,1525,Cutibacterium avidum,False
1525,Cutibacterium avidum,species,False,True,33010,0.5892743468284607,0.58927435,diameter,0.9498164,1527,Cutibacterium acnes,False
1526,Cutibacterium granulosum,species,False,True,33011,0.270335853099823,0.27033585,diameter,0.9653417,1525,Cutibacterium avidum,False
1527,Cutibacterium acnes,species,False,True,1747,0.553530752658844,0.55353075,diameter,0.90886194,1528,[Propionibacterium] humerusii,False
1528,[Propionibacterium] humerusii,species,False,True,1050843,0.0193494781851768,0.019349478,diameter,0.90886194,1527,Cutibacterium acnes,False
1529,Pseudopropionibacterium propionicum,species,False,True,1750,0.2518529891967773,0.251853,diameter,0.98714495,1801,Streptomyces californicus,False
1530,Eggerthia catenaformis,species,False,True,31973,0.3016120791435241,0.30161208,diameter,0.9867501,1736,Oribacterium parvum,False
1531,Kandleria vitulina,species,False,True,1630,0.3053001165390014,0.30530012,diameter,0.993785,1530,Eggerthia catenaformis,False
1532,Rubrivivax gelatinosus,species,False,True,28068,0.4144299626350403,0.41442996,diameter,0.761007,1533,Rubrivivax benzoatilyticus,False
1533,Rubrivivax benzoatilyticus,species,False,True,316997,0.0082494970411062,0.008249497,diameter,0.761007,1532,Rubrivivax gelatinosus,False
1534,Pectobacterium carotovorum,species,False,True,554,0.564881443977356,0.56488144,diameter,0.6731411,1537,Pectobacterium odoriferum,False
1535,Pectobacterium brasiliense,species,False,True,180957,0.6767635405063629,0.680234,min_inter,0.7123827,1534,Pectobacterium carotovorum,False
1536,Pectobacterium parvum,species,False,True,2778550,0.2794158160686493,0.27941582,diameter,0.75389034,1535,Pectobacterium brasiliense,False
1537,Pectobacterium odoriferum,species,False,True,78398,0.3289227783679962,0.32892278,diameter,0.6731411,1534,Pectobacterium carotovorum,False
1538,Pectobacterium atrosepticum,species,False,True,29471,0.3120818138122558,0.3120818,diameter,0.81578946,1540,Pectobacterium betavasculorum,False
1539,Pectobacterium parmentieri,species,False,True,1905730,0.2625436782836914,0.26254368,diameter,0.72017944,1541,Pectobacterium wasabiae,False
1540,Pectobacterium betavasculorum,species,False,True,55207,0.2033431082963943,0.20334311,diameter,0.81578946,1538,Pectobacterium atrosepticum,False
1541,Pectobacterium wasabiae,species,False,True,55208,0.0024839006364345,0.0024839006,diameter,0.72017944,1539,Pectobacterium parmentieri,False
1542,Tistrella mobilis,species,False,True,171437,0.6129394769668579,0.6129395,diameter,0.9737221,590,Achromobacter xylosoxidans,False
1543,Pseudothermotoga hypogea,species,False,True,57487,0.0012330455938354,0.0012330456,diameter,0.9973882,1544,Pseudothermotoga elfii,False
1544,Pseudothermotoga elfii,species,False,True,38322,0.0034340659622102,0.003434066,diameter,0.9952994,710,Thermosipho africanus,False
1545,Buchnera aphidicola,species,False,True,9,0.9456360697746276,0.9566603,min_inter,0.9954064,1126,Fusobacterium nucleatum,False
1546,Sinorhizobium fredii,species,False,True,380,0.6302828192710876,0.6302828,diameter,0.9034647,1547,Sinorhizobium meliloti,False
1547,Sinorhizobium meliloti,species,False,True,382,0.5284398794174194,0.5284399,diameter,0.8822909,1548,Sinorhizobium medicae,False
1548,Sinorhizobium medicae,species,False,True,110321,0.3753279447555542,0.37532794,diameter,0.8822909,1547,Sinorhizobium meliloti,False
1549,Clostridium ventriculi,species,False,True,1267,0.001686340663582,0.0016863407,diameter,0.98765,1554,Clostridium perfringens,False
1550,Clostridium acetobutylicum,species,False,True,1488,0.4435919821262359,0.44359198,diameter,0.9900781,1566,Clostridium carboxidivorans,False
1551,Clostridium botulinum,species,False,False,1491,,0.9943525,,0.8220584,1555,Clostridium sporogenes,True
1552,Clostridium butyricum,species,False,True,1492,0.5359042286872864,0.5359042,diameter,0.97049004,1555,Clostridium sporogenes,False
1553,Clostridium pasteurianum,species,False,True,1501,0.0010379904415458,0.0010379904,diameter,0.98961836,1563,Clostridium autoethanogenum,False
1554,Clostridium perfringens,species,False,True,1502,0.6562895774841309,0.6562896,diameter,0.98395973,1561,Clostridium baratii,False
1555,Clostridium sporogenes,species,False,True,1509,0.2444289624691009,0.24442896,diameter,0.8220584,1870,Clostridium botulinum subgroup 1,False
1556,Clostridium tetani,species,False,True,1513,0.5794095993041992,0.5794096,diameter,0.98548955,1555,Clostridium sporogenes,False
1557,Clostridium beijerinckii,species,False,True,1520,0.5779311656951904,0.57793117,diameter,0.9709498,1565,Clostridium saccharoperbutylacetonicum,False
1558,Clostridium tyrobutyricum,species,False,True,1519,0.4102410972118377,0.4102411,diameter,0.9888758,1563,Clostridium autoethanogenum,False
1559,Clostridium kluyveri,species,False,True,1534,0.0039199506863951,0.0039199507,diameter,0.98833907,1563,Clostridium autoethanogenum,False
1560,Clostridium novyi,species,False,True,1542,0.616511344909668,0.61651134,diameter,0.9599023,1564,Clostridium haemolyticum,False
1561,Clostridium baratii,species,False,True,1561,0.6317929029464722,0.6317929,diameter,0.98395973,1554,Clostridium perfringens,False
1562,Clostridium aceticum,species,False,True,84022,0.0011304909130558,0.0011304909,diameter,0.9943157,711,Terrisporobacter glycolicus,False
1563,Clostridium autoethanogenum,species,False,True,84023,0.0198326054960489,0.019832605,diameter,0.9779188,1566,Clostridium carboxidivorans,False
1564,Clostridium haemolyticum,species,False,True,84025,0.150570347905159,0.15057035,diameter,0.84422225,1871,Clostridium botulinum subgroup 2,False
1565,Clostridium saccharoperbutylacetonicum,species,False,True,36745,0.0056072208099067,0.005607221,diameter,0.9709498,1557,Clostridium beijerinckii,False
1566,Clostridium carboxidivorans,species,False,True,217159,0.2340926975011825,0.2340927,diameter,0.9779188,1563,Clostridium autoethanogenum,False
1567,Rothia aeria,species,False,True,172042,0.323818027973175,0.32381803,diameter,0.9371814,1568,Rothia dentocariosa,False
1568,Rothia dentocariosa,species,False,True,2047,0.5707343220710754,0.5707343,diameter,0.9371814,1567,Rothia aeria,False
1569,Rothia mucilaginosa,species,False,True,43675,0.8557648062705994,0.8557648,diameter,0.9853436,1567,Rothia aeria,False
1570,Rothia kristinae,species,False,True,37923,0.2070378363132476,0.20703784,diameter,0.9761768,533,Kocuria palustris,False
1571,Nodularia spumigena,species,False,True,70799,0.0202295035123825,0.020229504,diameter,0.9827276,1287,Aphanizomenon flos-aquae,False
1572,Salinibacter ruber,species,False,True,146919,0.3621337413787842,0.36213374,diameter,0.9905703,1822,Streptomyces albulus,False
1573,Gluconacetobacter diazotrophicus,species,False,True,33996,0.2581247687339782,0.25812477,diameter,0.97757477,735,Komagataeibacter europaeus,False
1574,Scardovia wiggsiae,species,False,True,230143,0.0003468609065748,0.0003468609,diameter,0.99468535,1575,Parascardovia denticolens,False
1575,Parascardovia denticolens,species,False,True,78258,0.3080418109893799,0.3080418,diameter,0.9917649,1654,Bifidobacterium indicum,False
1576,Kingella kingae,species,False,True,504,0.4052543342113495,0.40525433,diameter,0.9918499,807,Neisseria weaveri,False
1577,Candidatus Protochlamydia amoebophila,species,False,True,362787,0.4296131134033203,0.4296131,diameter,0.99496555,1617,Parachlamydia acanthamoebae,False
1578,Desulfotomaculum nigrificans,species,False,True,1565,0.3161088526248932,0.31610885,diameter,0.9970431,842,Cytobacillus firmus,False
1579,Tepidanaerobacter acetatoxydans,species,False,True,499229,0.0002365744003327,0.0002365744,diameter,0.99555504,1553,Clostridium pasteurianum,False
1580,Paraglaciecola psychrophila,species,False,True,326544,0.0076214107684791,0.007621411,diameter,0.99449116,1436,Glaciecola pallidula,False
1581,Arcobacter butzleri,species,False,True,28197,0.6126963496208191,0.61269635,diameter,0.95638126,1582,Arcobacter lanthieri,False
1582,Arcobacter lanthieri,species,False,True,1355374,0.323704719543457,0.32370472,diameter,0.95638126,1581,Arcobacter butzleri,False
1583,Lactobacillus iners,species,False,True,147802,0.4202279150485992,0.42022792,diameter,0.98679173,1468,Aerococcus christensenii,False
1584,Lactobacillus johnsonii,species,False,True,33959,0.6625131964683533,0.6625132,diameter,0.9816171,1590,Lactobacillus amylovorus,False
1585,Lactobacillus psittaci,species,False,True,116089,0.0050614606589078,0.0050614607,diameter,0.896234,1594,Lactobacillus jensenii,False
1586,Lactobacillus acidophilus,species,False,True,1579,0.0524505600333213,0.05245056,diameter,0.9571057,1590,Lactobacillus amylovorus,False
1587,Lactobacillus delbrueckii,species,False,True,1584,0.5569145679473877,0.55691457,diameter,0.96169204,1592,Lactobacillus equicursoris,False
1588,Lactobacillus helveticus,species,False,True,1587,0.5442522764205933,0.5442523,diameter,0.87889326,1593,Lactobacillus gallinarum,False
1589,Lactobacillus acetotolerans,species,False,True,1600,0.317087322473526,0.31708732,diameter,0.9797472,1588,Lactobacillus helveticus,False
1590,Lactobacillus amylovorus,species,False,True,1604,0.5344122052192688,0.5344122,diameter,0.7951711,1604,Lactobacillus kitasatonis,False
1591,Lactobacillus amylolyticus,species,False,True,83683,0.0088973622769117,0.008897362,diameter,0.97071505,1588,Lactobacillus helveticus,False
1592,Lactobacillus equicursoris,species,False,True,420645,0.4656894207000732,0.46568942,diameter,0.96169204,1587,Lactobacillus delbrueckii,False
1593,Lactobacillus gallinarum,species,False,True,52242,0.0067769042216241,0.006776904,diameter,0.87889326,1588,Lactobacillus helveticus,False
1594,Lactobacillus jensenii,species,False,True,109790,0.8514222770929336,0.894706,min_inter,0.896234,1585,Lactobacillus psittaci,False
1595,Lactobacillus pasteurii,species,False,True,872327,0.0028433324769139,0.0028433325,diameter,0.97765034,1602,Lactobacillus gigeriorum,False
1596,Lactobacillus senmaizukei,species,False,True,431273,0.0035352723207324,0.0035352723,diameter,0.98019725,1196,Lactobacillus brevis,False
1597,Lactobacillus kefiranofaciens,species,False,True,267818,0.2632211446762085,0.26322114,diameter,0.9168375,1588,Lactobacillus helveticus,False
1598,Lactobacillus hamsteri,species,False,True,96565,0.0060336613096296,0.0060336613,diameter,0.9744668,1593,Lactobacillus gallinarum,False
1599,Lactobacillus ultunensis,species,False,True,227945,0.0024301337543874,0.0024301338,diameter,0.95286286,1590,Lactobacillus amylovorus,False
1600,Lactobacillus crispatus,species,False,True,47770,0.5870301127433777,0.5870301,diameter,0.95488924,1593,Lactobacillus gallinarum,False
1601,Lactobacillus hominis,species,False,True,1203033,0.003259259276092,0.0032592593,diameter,0.98348176,1584,Lactobacillus johnsonii,False
1602,Lactobacillus gigeriorum,species,False,True,1203069,0.0112554114311933,0.011255411,diameter,0.97765034,1595,Lactobacillus pasteurii,False
1603,Lactobacillus zeae,species,False,True,57037,0.00239406269975,0.0023940627,diameter,0.9596024,1252,Lactobacillus rhamnosus,False
1604,Lactobacillus kitasatonis,species,False,True,237446,0.0081788441166281,0.008178844,diameter,0.7951711,1590,Lactobacillus amylovorus,False
1605,Lactobacillus selangorensis,species,False,True,81857,0.043344710022211,0.04334471,diameter,0.9949541,1251,Lactobacillus saniviri,False
1606,Snodgrassella alvi,species,False,True,1196083,0.2027126997709274,0.2027127,diameter,0.9961296,806,Neisseria elongata,False
1607,Rhodanobacter denitrificans,species,False,True,666685,0.5295766592025757,0.52957666,diameter,0.8793372,1608,Rhodanobacter thiooxydans,False
1608,Rhodanobacter thiooxydans,species,False,True,416169,0.2426457107067108,0.24264571,diameter,0.8793372,1607,Rhodanobacter denitrificans,False
1609,Geobacter sulfurreducens,species,False,True,35554,0.3438999950885772,0.3439,diameter,0.9743888,1610,Geobacter metallireducens,False
1610,Geobacter metallireducens,species,False,True,28232,0.0325193963944911,0.032519396,diameter,0.9743888,1609,Geobacter sulfurreducens,False
1611,Tepidimonas taiwanensis,species,False,True,307486,0.4775923490524292,0.47759235,diameter,0.97600365,1533,Rubrivivax benzoatilyticus,False
1612,Enterocloster clostridioformis,species,False,True,1531,0.3179931044578552,0.3179931,diameter,0.8466394,1613,Enterocloster bolteae,False
1613,Enterocloster bolteae,species,False,True,208479,0.5711718201637268,0.5711718,diameter,0.8466394,1612,Enterocloster clostridioformis,False
1614,Enterocloster citroniae,species,False,True,358743,0.3069649040699005,0.3069649,diameter,0.97216064,1612,Enterocloster clostridioformis,False
1615,Lachnoanaerobaculum saburreum,species,False,True,467210,0.5031490325927734,0.50314903,diameter,0.9940673,879,Parvimonas micra,False
1616,Ornithobacterium rhinotracheale,species,False,True,28251,0.0608814172446727,0.060881417,diameter,0.99061275,1102,Prevotella bivia,False
1617,Parachlamydia acanthamoebae,species,False,True,83552,0.1639686673879623,0.16396867,diameter,0.99496555,1577,Candidatus Protochlamydia amoebophila,False
1618,Solibacillus silvestris,species,False,True,76853,0.3630303144454956,0.3630303,diameter,0.98938143,1347,Lysinibacillus odysseyi,False
1619,Sutterella wadsworthensis,species,False,True,40545,0.4053754210472107,0.40537542,diameter,0.9940454,720,Rhizobium leguminosarum,False
1620,Listeria ivanovii,species,False,True,1638,0.7507968544960022,0.75079685,diameter,0.8758576,1624,Listeria seeligeri,False
1621,Listeria grayi,species,False,True,1641,0.3144363760948181,0.31443638,diameter,0.9851319,1623,Listeria monocytogenes,False
1622,Listeria innocua,species,False,True,1642,0.5938665270805359,0.5938665,diameter,0.8490879,1623,Listeria monocytogenes,False
1623,Listeria monocytogenes,species,False,True,1639,0.754124641418457,0.75412464,diameter,0.8490879,1622,Listeria innocua,False
1624,Listeria seeligeri,species,False,True,1640,0.4288369119167328,0.4288369,diameter,0.8758576,1620,Listeria ivanovii,False
1625,Listeria fleischmannii,species,False,True,1069827,0.6516287922859192,0.6516288,diameter,0.9894119,1623,Listeria monocytogenes,False
1626,Listeria newyorkensis,species,False,True,1497681,0.2926258146762848,0.2926258,diameter,0.99179906,1623,Listeria monocytogenes,False
1627,Thermodesulfovibrio aggregans,species,False,True,86166,0.0284287352114915,0.028428735,diameter,0.99527895,1128,Fusobacterium ulcerans,False
1628,Candidatus Pelagibacter ubique,species,False,True,198252,0.5533141493797302,0.55331415,diameter,0.99439186,481,Mycoplasma mycoides,False
1629,Candidatus Ruthia magnifica,species,False,True,386487,0.0152848539873957,0.015284854,diameter,0.99667335,1555,Clostridium sporogenes,False
1630,Erysipelothrix rhusiopathiae,species,False,True,1648,0.2522803544998169,0.25228035,diameter,0.9829042,506,Ureaplasma urealyticum,False
1631,Actinomyces massiliensis,species,False,True,461393,0.3029837012290954,0.3029837,diameter,0.9643368,1633,Actinomyces johnsonii,False
1632,Actinomyces oris,species,False,True,544580,0.440453290939331,0.4404533,diameter,0.8866624,1633,Actinomyces johnsonii,False
1633,Actinomyces johnsonii,species,False,True,544581,0.4736891090869903,0.4736891,diameter,0.8866624,1632,Actinomyces oris,False
1634,Actinomyces urogenitalis,species,False,True,103621,0.2103118896484375,0.21031189,diameter,0.9638188,1632,Actinomyces oris,False
1635,Actinomyces graevenitzii,species,False,True,55565,0.6018035411834717,0.60180354,diameter,0.9902615,1634,Actinomyces urogenitalis,False
1636,Neorhizobium galegae,species,False,True,399,0.8460531234741211,0.8460531,diameter,0.96549755,720,Rhizobium leguminosarum,False
1637,Elizabethkingia meningoseptica,species,False,True,238,0.0187207479029893,0.018720748,diameter,0.9698907,1638,Elizabethkingia anophelis,False
1638,Elizabethkingia anophelis,species,False,True,1117645,0.5099858641624451,0.50998586,diameter,0.9698907,1637,Elizabethkingia meningoseptica,False
1639,Avibacterium paragallinarum,species,False,True,728,0.5280898809432983,0.5280899,diameter,0.9745858,1834,Gallibacterium anatis,False
1640,Bifidobacterium callitrichos,species,False,True,762209,0.0075725703500211,0.0075725704,diameter,0.9551602,1643,Bifidobacterium reuteri,False
1641,Bifidobacterium saguini,species,False,True,762210,0.003123972332105,0.0031239723,diameter,0.9649781,1663,Bifidobacterium longum,False
1642,Bifidobacterium biavatii,species,False,True,762212,0.0085855033248662,0.008585503,diameter,0.9624269,1640,Bifidobacterium callitrichos,False
1643,Bifidobacterium reuteri,species,False,True,983706,0.0016335420077666,0.001633542,diameter,0.9551602,1640,Bifidobacterium callitrichos,False
1644,Bifidobacterium thermacidophilum,species,False,True,246618,0.0020723736379295,0.0020723736,diameter,0.62675595,1645,Bifidobacterium thermophilum,False
1645,Bifidobacterium thermophilum,species,False,True,33905,0.430809736251831,0.43080974,diameter,0.62675595,1644,Bifidobacterium thermacidophilum,False
1646,Bifidobacterium adolescentis,species,False,True,1680,0.484755665063858,0.48475567,diameter,0.8552715,1672,Bifidobacterium ruminantium,False
1647,Bifidobacterium bifidum,species,False,True,1681,0.3329055309295654,0.33290553,diameter,0.96233135,1649,Bifidobacterium breve,False
1648,Bifidobacterium angulatum,species,False,True,1683,0.3700654804706573,0.37006548,diameter,0.8732279,1671,Bifidobacterium merycicum,False
1649,Bifidobacterium breve,species,False,True,1685,0.4887554347515106,0.48875543,diameter,0.88171625,1663,Bifidobacterium longum,False
1650,Bifidobacterium catenulatum,species,False,True,1686,0.6482250690460205,0.64822507,diameter,0.78405195,1662,Bifidobacterium pseudocatenulatum,False
1651,Bifidobacterium coryneforme,species,False,True,1687,0.0027711065486073,0.0027711065,diameter,0.31431258,1654,Bifidobacterium indicum,False
